,reference,transcription
234,ಪ್ರತಿ ರಾಜವಂಶದ ಮಧ್ಯೆ ವಿಭಜಿತ ಪ್ರಾಂತ್ಯಗಳ ಅಸ್ಥಿರ ಯುಗವಿತ್ತು ಈ ಸಮಯದಲ್ಲಿ ಹಾನ್ ಮತ್ತು ಜಿನ್ ರಾಜವಂಶದ ನಡುವೆ 60 ವರ್ಷಗಳವರೆಗೆ ಮೂರು ಪ್ರಾಂತ್ಯಗಳ ನಡುವೆಯಿದ್ದ ಅಸ್ಥಿರತೆಯು ಹೆಚ್ಚು ಪ್ರಸಿದ್ಧವಾದುದಾಗಿದೆ, ಪ್ತೆ ರಾಜವಾಮಷದ ಮದ್ಯ ವಿಬಜತಾ ಪ್ರಾನ್ತಿಯಲ ಅಸ್ಟಿರ ಯವಿಗವಿತು ಇಸಾಮಿಯದಲಿ ಹಾನ್ ಮತ್ ಜಿನ್ ರಾಜವಾಮಷದ ನಡವೇ ಅರವತ್ ವಾಷಳಗಳ ವರಿಗಿ ಮೂರವಿಪ್ರಾನ್ತಿಯಲ ನಡವೇ ಇದಾ ಅ
235,ನೌಕಾಪಡೆಗಳ ಕೆಲಸವೆಂದರೆ ನಿಮ್ಮ ದೇಶವು ನಿಮ್ಮ ಜನರು ಮತ್ತು ಸರಕುಗಳನ್ನು ಸಾಂಪ್ರದಾಯಿಕವಾಗಿ ಸಾಗಿಸಲು ಸಾಕಷ್ಟು ಸಾಮರ್ಥ್ಯವನ್ನು ಕಾಪಾಡಿಕೊಳ್ಳುತ್ತಿದೆಯೆ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳುವುದು ಅದೇ ಸಮಯದಲ್ಲಿ ನಿಮ್ಮ ಜನರು ಮತ್ತು ಸರಕುಗಳನ್ನು ಸಾಗಿಸುವ ನಿಮ್ಮ ಶತ್ರುಗಳ ಸಾಮರ್ಥ್ಯಕ್ಕೆ ಅಡ್ಡಿಪಡಿಸುವುದಾಗಿದೆ, ನವಕಾಪರಿಗಳಲ ಕಲಸವನದರಿ ನಿಮಾದೇಶವು ನಿಮಜನರು ಮತ್ತಸರಕುಗಳಲನು ಸಂಪ್ರದಾಯಕಾವಗಿ ಸಂಗಸ್ತಿಸಿದೆಯೆ ಎಂದು ಕಾಚಿತಪರಿಸಿಕುಲಿವುದು ಅದೇ ಸಂಮಗಳಲಿ ನಿಮಜನರು ಮ
236,ಇಡೀ ರಾತ್ರಿ 150 ರಿಂದ 200 ಪ್ರತಿಗಳನ್ನು ಮಾಡಲಾಯಿತು ಇದನ್ನು ಈಗ ಡನ್‌ಲಾಪ್ ಬ್ರಾಡ್‌ಸೈಡ್ಸ್ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ, ಇದೆ ರಾತ್cue ನುರ ಆಯೂವನ್ತ್ತೇದಾಯೆ ನುರಪ್ತ್ತ್ತಿದಾಯೆ ಮಾಡಲಾ ಎರಿಟೆಯೆ ನುರಾಯೆತ್ತಿದಾಯೆ ನುರಪ್ತ್ತಿದಾಯೆ ನುರ ಪ್ತಿಕಲ ನುರಾಯತ್ತಾಯನಿಲ್ಲಾಯಿಕುದಿದೆ ಈ ಟಂಬಾ�
237,ಕೆಲವು ಜನರು ನಿರ್ದಿಷ್ಟವಾಗಿ ಯಾವ ಕಾರ್ಯಗಳನ್ನು ನಡೆಸಲು ಬಯಸುತ್ತಾರೆ ಮತ್ತು ನಿರ್ದಿಷ್ಟ ಕಾರ್ಯಗಳನ್ನು ಕೈಗೊಳ್ಳಲು ಅಥವಾ ಕೈಗೊಳ್ಳದಿರಲು ಅವರ ಪರಿಸರದಲ್ಲಿನ ಯಾವೆಲ್ಲಾ ಅಂಶಗಳು ಅವರ ಮೇಲೆ ಪ್ರಭಾವ ಬೀರುತ್ತವೆ ಎಂಬುದರ ಮೇಲೆ ಈ ಸಿದ್ದಾಂತಗಳು ಬೆಳಕು ಚೆಲ್ಲುತ್ತವೆ, ಕಿಲಾವು ಜನರು ನಿರ್ದಿಷ್ಟಾವಾಗಿ ಯಾವನ್ಲಾಗಳು ನಡಾಸುಲು ಬಾಯಸುತಾರೇಂದು ನಿರೆಸ್ಟಾಗೆ ಮಾತಿ ನಿರ್ದಷ್ಟಾಗಳು ಕಿಗೆಗೆಲುಲು ಅತಾವಾ ಕಿಗೆಗೆಲಲು ಅವರು ಪರಿಸರದಲ್
238,ಫೀಲ್ಡ್‌ ಟ್ರಿಪ್‌ಗಳು ಯಾವುದೇ ತರಗತಿಯ ದೊಡ್ಡ ಭಾಗವಾಗಿವೆ. ಬಸ್ ಟ್ರಿಪ್ ಒಂದು ಆಯ್ಕೆಯಲ್ಲದ ಸ್ಥಳಗಳಿಗೆ ಸಾಮಾನ್ಯವಾಗಿ ಆಗಾಗ್ಗೆ ಶಿಕ್ಷಕರು ತಮ್ಮ ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಕೊಂಡೊಯ್ಯಲು ಇಷ್ಟಪಡುತ್ತಾರೆ, ಫಿಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್
239,ಅಳಿವಿನಂಚಿನಲ್ಲಿರುವ ಡಾರ್ವಿನ್‌ ಫಿಂಚ್‌ ಜಿಯೋಸ್ಪಿಜಾ ಫೋರ್ಟೆಸ್‌ ಮತ್ತು ವಲಸೆ ಕ್ಯಾಕ್ಟಸ್ ಫಿಂಚ್‌ ಜಿಯೋಸ್ಪಿಜಾ ಕಾನಿರೋಸ್ಟ್ರಿಸ್‌ ಸಂಕರಣದಿಂದಾಗಿ - ಈ ಪ್ರಕ್ರಿಯೆ ತುಂಬಾ ಹೆಚ್ಚು ಕಾಲವನ್ನು ತೆಗೆದುಕೊಂಡಿದೆ ಎಂದು ಭಾವಿಸಲಾಗಿದ್ದರೂ - 2 ತಲೆಮಾರುಗಳಲ್ಲಿ ಹೊಸ ಪ್ರಭೇದಗಳು ರೂಪುಗೊಂಡಿವೆ ಎಂದು ಯುನೈಟೆಡ್ ಸ್ಟೇಟ್ಸ್‌ನ ಪ್ರಿನ್ಸ್‌ಟನ್‌ ಯೂನಿರ್ವಸಿಟಿ ಮತ್ತು ಸ್ವೀಡನ್‌ನ ಉಪ್ಸಲ ಯೂನಿವರ್ಸಿಟಿಯ ಸಂಶೋಧಕರು ವರದಿ ಮಾಡಿದ್ದಾರೆ," ಅಲಿವಿ ನಾಚಿನಲ್ಲಿರೇವಾ ಡಾರವಿನ ಫಿಂಚಿ, ಜಿಯಸ್ಪ್ಜಾ ಫುರ್ಟೆಸ್ ಮಾತ್ ವಾಲಸೆ ಕಾಕ್ಟ್ಸ್ ಫಿಂಚಿ, ಜಿಯಸ್ಪ್ಜಾ ಕಾಣಿರು ಸ್ಟ್ಸ್ ಸಂಕರಣನದಿಂದಾಗಿ ಇಪ್ರಕರಿಯೆ ತುಂಬಾ ಹಿಚಿಕಾಲಿಗಾನ್ತಿಗಿದೆಗನ್ದೆನು ಭಾವಿಸಲಾಗಿದ್ರೂ, ಎರೂಡು ತರೇಮಾರುಗಳಲಿ ಹೆಸಾ ಪ್ರಭೆದಗಳು ರೂಪಿಗಿವೆ ಎಂದೆಟ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ"
240,ಆವಿಷ್ಕಾರವು ಪಕ್ಷಿ ಗರಿಗಳ ವಿಕಾಸದ ಒಳನೋಟವನ್ನು ಸಹ ನೀಡುತ್ತದೆ, ব� 아빠 Guo. au. ব� stricto spaceship.
241,ಹಾಂಗ್ ಕಾಂಗ್‌ನ ಉತ್ತಮ ನೋಟಗಳನ್ನು ನೋಡಲು ದ್ವೀಪವನ್ನು ಬಿಡಿ ಮತ್ತು ಕೊವ್ಲೂನ್ ವಾಟರಫ್ರಂಟ್ ವಿರುದ್ಧವಾಗಿ ನಡೆಯಿರಿ, ಹಾಂಕಾಂಗನ ನಾ ಉತಾಂನೆಟಾಗಳನು ನೆಡಲು ಜಿಪಾವನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್ನ್
242,1920 ರ ದಶಕದಲ್ಲಿ ಹೆಚ್ಚಿನ ನಾಗರಿಕರು ಮತ್ತು ರಾಷ್ಟ್ರಗಳ ಪ್ರಚಲಿತ ವರ್ತನೆಗಳೆಂದರೆ ಶಾಂತಿವಾದ ಮತ್ತು ಪ್ರತ್ಯೇಕತೆಯ ಮನೋಭಾವವಾಗಿತ್ತು," 1925 ಥಳಕಿಲ್​,ಸೇಳೆಭಾ� routes GAAL 1927 ಇ� tracks 0ೀಸೆಧಿವೋಲಿಕೊಲೆ."
243,ಟರ್ಕಿಯ ಗಜಿಯಾನ್‍‌ಟೆಪ್‌ನ ಪೋಲೀಸ್ ಮುಖ್ಯ  ಕಾರ್ಯಾಲಯದಲ್ಲಿ ಸ್ಫೋಟಗೊಂಡ  ಕಾರ್ ಬಾಂಬೊಂದು ಇಬ್ಬರು ಪೋಲೀಸ್ ಆಫೀಸರ್‌ಗಳನ್ನು ಬಲಿ ತೆಗೆದುಕೊಂಡು  ಇಪ್ಪತ್ತಕ್ಕೂ ಹೆಚ್ಚು ಜನರನ್ನು ಗಾಯಾಳುಗಳನ್ನಾಗಿಸಿದೆ, ತರಿಕಿಯ ಗಜ್ಯನನ್ನ್ತಿಪ್ನ ಪುಲಿಸ್ ಮುಕ್ಯ ಕಾರ್ಯಲಿಯದಲ್ಲಿ ಸಾಟಾಗನ್ಡಾ ಕಾರ್ಬಾಂದು ಇಬರು ಪುಲಿಸ್ ಆಫಿಸರ್ಗಳನ್ನ್ನ್ನು ಬಲಿ ಠಿಗಿದು ಕಾಂದು ಇಪತ್ತಕು ಹಿಚ್ವಜನ್ನ್ನ್�
244,ನೀವು ಉತ್ತಮ ಅನುಭವಕ್ಕೆ ಹತ್ತಿರವಾಗಲು ಬಯಸಿದರೆ ನೀವು ಸಂಗೀತಕ್ಕೆ ಹತ್ತಿರವಾದ ಕ್ಯಾಂಪಿಂಗ್ ಸೈಟ್ ಅನ್ನು ಪಡೆಯಲು ಬೇಗನೆ ಹೋಗಬೇಕಾಗುತ್ತದೆ, ನಿವು ಉತ್ಮಾ ಅನುಬಾವಕ್ಯ ಹತ್ರವಾಗುಲು ಬಿಸಿಧರು ನೂ ಸಂಗೆತಾಕ್ಯ ಹತ್ರವಾದ ಕಮಪಿಗೆಟನ್ನು ಪರಾಡಿಯಲು ಬಿಗನೆ ಹೆಗಾ ಬಿಕಾಗುತ್ತದೆ.
245,ಆತ ಹೇಳಿದ್ದು ಸರಿ ಎಂದು ಕೆಲವರು ಭಾವಿಸಿದ್ದರೆ ಇನ್ನೂ ಕೆಲವು ಅದಕ್ಕೆ ತದ್ವಿರುದ್ದವಾಗಿದ್ದರು ಆತ ಹೇಳಿರುವುದು; ಸೌರಮಂಡಲವು ಸೂರ್ಯನನ್ನು ಸೇರಿ ಭೂಮಿಯ ಸುತ್ತಲೂ ಸುತ್ತುತ್ತದೆ ಮತ್ತು ಇತರ ನಕ್ಷತ್ರಗಳು ಸಹ ಇದರಿಂದ ಹೊರತಾಗಿಲ್ಲ, ಆತರಹಿಲಿದು ಸರಿಯೂದು ಕಲಾವರು ಭಾವಿಸಿಧಾರು ಭಾವಿಸಿಧರು ಇನು ಕಲಾವು ಅದರಿಕೆ ತದ್ವಿರುದ್ದು ವಾಗಿದ್ರು ಆತರಹಿಲಿರುದು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲ� ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ್ಟಲು ಸಾವರಮನ
246,2002ರಲ್ಲಿ ಸ್ಪೋಟಿಸಿದ ನೈರಾಗೊಂಗೋ ಜ್ವಾಲಾಮುಖಿಯಿಂದ ಹರಿದ ಲಾವಾ ಗೋಮಾ ನಗರವನ್ನು ನಾಶ ಮಾಡಿತು ಅದು ಆ ನಗರದ ಬಹುತೇಕ ರಸ್ತೆಗಳನ್ನು ವಿಶೇಷವಾಗಿ ಅಲ್ಲಿನ ಟೌನ್ ಸೆಂಟರನ್ನು ಹೂತುಹಾಕಿತು, ಇರ್ಡು ಸಾವಿರು ಇರ್ಡಾರಲಿಸ್ಪೆಟಿಸಿದ ನಿರಾ ಗುಂಗು ಜವಾಲಮುಕಿ ನಾರಿಧ ಲಾವಾ ಗುಂಗು ನಾಗರವ ನಾಶಿಮಾಡಿತು ಅದು ಆನಗರದ ಬಾಹೆ ತೇಕ ರಾಸ್ತಿಗಳನ್ನು ವಿಶಿರಷ್ ಬಾಗಿಲಿ� ಇರ್ಡು ಸಾವಿರಲಿಸ್ಪೆಟಿಸಿದ ನಾರಿಗಳನ್ನು ವಿಶಿರಷ್ತಿಗಳನ್ನು ವಿಶಿರಷ್ತಿಗಳನ್ನು ವಿಶಿರಷ್ತಿಗಳನ್ನು ವಿಶಿರಷ್ತಿಗಳನ್ನು ವಿಶಿರಷ್ತಿಗಳನ್ನು ವಿಶಿರಷ್ತಿಗಳ�
247,ಕಳೆದ ವಾರ meti ಆಪಲ್ ಇನ್ನೂ 34 ಅಧಿಕ ಅತಿಬಿಸಿಯಾಗುವ ಘಟನೆಗಳ ಬಗ್ಗೆ ತಿಳಿಸಿದೆ ಎಂದು ಘೋಷಿಸಿತು ಇದನ್ನು ಕಂಪನಿಯು ಗಂಭೀರ-ಅಲ್ಲದ ಎಂದು ಹೇಳಿದೆ, ಕಲಿಗವಾರ ಮಿಟಿಯ ಆಪಲಿ ಇನು 34 ಅಧಿಕಾತಿದೆಸಿಯಾಗೆಲ್ಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲ�
248,ಲಿಗ್ಗಿನ್ಸ್ ಅವರು ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾಗ ತನ್ನ ಬಿಡುವಿನ ವೇಳೆಯಲ್ಲಿ ಅಕಾಲಿಕ ಹೆರಿಗೆ ನೋವಿನ ಬಗ್ಗೆ ತನಿಖೆ ನಡೆಸಲು ಪ್ರಾರಂಭಿಸಿದರು, ಲಿಗಿಂಸಾವರು ಆಸ್ಪತ್ರಿಯಲ್ಲಿ ಕಿಲ್ಸಾ ಮಾಡ್ತಿದಗಾ ತನ್ನ ಬಿಡಿವಿನ ವಿಲಿಯಲ್ಲಿ ಅಕಾಲಿಕ ಹಿರಿಗೆ ನೋವಿನ ಬಿಗಿಯಲ್ಲಿ ತನಿಕೆ ನೇಡಾಸಲು ಪ್ರಾರಮವಿಸಿದರು.
249,ತನ್ನ ಉತ್ಕೃಷ್ಟವಾದ ಕಾಲದಲ್ಲಿ ಕಡಿಮೆ ಜನಸಂಖ್ಯೆ ಇದ್ದಾಗ ಇಂದಿನಂತಹ ಸಮಸ್ಯೆ ಇರಲಿಲ್ಲ ಅವುಗಳು ಸಹಜವಾಗಿಯೇ ನಗರಗಳಲ್ಲಿ ಅಥವಾ ಕ್ಯಾಂಪಸ್ ಗಳಲ್ಲಿ ಸ್ಥಾಪಿತವಾಗಿರುತ್ತದೆ ಆಧುನಿಕ ಸಮಯದಲ್ಲಿ ನಿರ್ಮಿತವಾದ ಕಟ್ಟಡಕ್ಕಿಂತ ಹೆಚ್ಚು ಸುಲಭವಾಗಿ ತಲುಪಬಹುದಾಗಿತ್ತು, ತನ್ನೆ ಉದ್ಕ್ರಷ್ಟವಾದ ಕಾಲದಲಿ ಕಡಿಮೆ ಜನಸಂಕೆ ಇದ್ದಾಗಾ ಇಂದಿ ನತಾಹಾ ಸಮಾಸಿಯರಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿ
250,ಸಸ್ಯ ಜನ್ಯ ಪ್ರೊಟೀನ್ ಬೇಕೆಂದರೆ ಹಸಿರೆಲೆಗಳು ಮತ್ತು ದ್ವಿದಳ ಧಾನ್ಯಗಳಿಂದ ಸುಲಭವಾಗಿ ಪಡೆಯಬಹುದು ಆದರೆ ನಮ್ಮಂಥ ಸಸ್ತನಿಗಳಿಗೆ ಬೇಯಿಸದ ಹೊರತು ಇವುಗಳನ್ನು ಅರಗಿಸಿ ಕೊಳ್ಳುವುದು ಕಷ್ಟ ಸಾಧ್ಯ, ಸಾಸ್ನ್ಜನನಿಯ್್ಲೇ ಪ್ರೇಟಿಮವರಿಗಿದು ಹಸರಲಗಲು ಮತಾದ್ಂದನಿಯಲುದು ಸಿಲಾಬಾಗಿ ಪ್ರಾಡಿಯಂದಿಯೆಂದೂ ಅದ್ರೇ ನಮನೆಥವರ್ಮಾಣತಸ್ನಯಗಳುಗೆ ಬಿಯೆಸನದಾುಗಳುರಿತು ಇ�
251,ಲಿಗ್ಗಿನ್ಸ್ ಅವರು ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾಗ ತನ್ನ ಬಿಡುವಿನ ವೇಳೆಯಲ್ಲಿ ಅಕಾಲಿಕ ಹೆರಿಗೆ ನೋವಿನ ಬಗ್ಗೆ ತನಿಖೆ ನಡೆಸಲು ಪ್ರಾರಂಭಿಸಿದರು, ಲಿಗಿಂಸಾವರು ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಕಲಾಸಮಾಡ್ತಿದಾಗತನ್ನ್ನು ಬಿಡೇವನ್ನು ವಿಲಿಲಿಲಿ ಅಕಾಲಿಕಾಹೆರಿಗೆ ನೋವನ್ನ್ನ್ನು ಬಿಗಿತಿದಾನ್ನು ಪ್ರಾರಂಬಿಸಿದರು.
252,ಇದನ್ನು ರಾಸಾಯನಿಕದ ಪಿಹೆಚ್ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ ನೀವು ಕೆಂಪು ಎಲೆಕೋಸು ರಸವನ್ನು ಬಳಸಿಕೊಂಡು ಸೂಚಕವನ್ನು ಮಾಡಬಹುದು, ಇದನು ರಾಸಾಯಿಕಾದ ಬಿಹಾಜ್ ನೂದು ಕರೆಯದಲಾಗೆದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದುದು
253,ಸಮಾರಂಭವನ್ನು ಜನರು ವೀಕ್ಷಿಸಲು ಅನುವು ಮಾಡಿಕೊಡುವ ನಿಟ್ಟಿನಲ್ಲಿ ರೋಮ್‌ನ ವಿವಿಧ ಬೀದಿಗಳಲ್ಲಿ ಹಲವಾರು ದೊಡ್ಡ ದೂರದರ್ಶನ ಪರದೆಗಳನ್ನು ಸ್ಥಾಪಿಸಲಾಯಿತು, ಸಮಾರಂಬಾವನ ಜನರವಿಕ್ಷಿಸಲಿ ಅನುಬಾವ ಮಾಡಿಕೊದೇನಲಿ ರುಮನ ಬಿವಿಧ ಬಿದಿಗಳಲಿ ಹಲಾವರು ದೇಡಾದೇರಶನಪರದಿಗಳನ್ನು ಸಾಪಿಸರಲಾಯಿತಾಯತ್ತು ಸಮಾರಂಬಾವನ ಜನರವಿಕ್�
254,ಸಾಫ್ಟ್‌ವೇರ್ ನಲ್ಲಿ ವರ್ಚುಯಲ್ ಸ್ಕಾಫ್‍ಫೋಲ್ಡ್ ಅನ್ನು ಆಂತರಿಕಗೊಳಿಸಲಾಗಿದ್ದು  ಅವನ್ನು ಪ್ರಶ್ನಿಸಲು ಉತ್ತೇಜಿಸಲು ಮತ್ತು  ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಸ್ವತಃ ಅರ್ಥ ಮಾಡಿಕೊಳ್ಳಲು ಸಾಧ್ಯವಾಗದ ಕಾರ್ಯ ವಿಧಾನವನ್ನು ವಿವರಿಸಲು ಬಳಸಲಾಗುತ್ತದೆ, ಸಿವಿರನಲಲಿ ವರ್ಚಿಯಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ �ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್�
255,ಅದೇ ರೀತಿ ಷೆಂಗೆನ್ ವೀಸಾ ಹೊಂದಿದ್ದರೆ ನೀವು ಷೆಂಗೆನ್ ಸದಸ್ಯ ರಾಷ್ಟ್ರಗಳಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ವೀಸಾಗಾಗಿ ಅರ್ಜಿ ಸಲ್ಲಿಸಬೇಕಾಗಿಲ್ಲ ಇದರಿಂದಾಗಿ ನಿಮ್ಮ ಸಮಯ ಹಣ ಮತ್ತು ಕಾಗದಪತ್ರಗಳ ಸಲ್ಲಿಕೆ ಇತ್ಯಾದಿಯ ಉಳಿತಾಯವಾಗುತ್ತದೆ, ಅದೇ ರೇತಿ ಸೇಂಗೆನವಿಸ ವೇಸಾ ಹೆಂದರೆ ನೇವಾ ಸೇಂಗೆನ ಸಾದಸ್ಯ ರಾಶ್ರಗಲಲಿ ಪ್ತಿಯಕಾವಗಿ ವೇಸಾ ಗಾಗಿ ಅಜ್ಯಸಲಿಸಬಿಕಾಗಿಲ್ಲಾ ಇದರಿಂದಾಗಿ ನೇಮಾ ಸಮಾಯ ಹಾನಾ ಮಾತು ಕಾ
256,ಕಾರ್ಖಾನೆಯಿಂದ ಬಿಳಿಯ ಹೊಗೆ ಬರುತ್ತಿರುವುದನ್ನು ಟಿವಿಗಳಲ್ಲಿ ಬಿತ್ತರಿಸಲಾಗುತ್ತಿದೆ, ಕಾಕಹನಿಯಂದ ಬಿಯಾಹಗೆ ಬರತ್ತಿರೂದನು ಟಿವಿಗಳಲಿ ಬಿತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್
257,ಚಂದ್ರನ ಪ್ರಭಾವವು ಭೂಮಿಯ ಮೇಲಿನ ಉಬ್ಬರವಿಳಿತಕ್ಕೆ ಕಾರಣವಾಗುವಂತೆ ಕ್ಷೀರಪಥವು ಧನು ರಾಶಿಯ ತಾರಾಗಣದ ಮೇಲೆ ಪ್ರಭಾವ ಬೀರುತ್ತದೆ, ಚನ್ದನಪ್ರಭಾವಾವು ಬುಮಿಯಮಿಲಿನ ಉಬ್ರಿವಿಲಿತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್ತ್�
258,ಫುಟ್ಬಾಲ್ ಬಾಸ್ಕೆಟ್‌ಬಾಲ್ ವಾಲಿಬಾಲ್ ವಾಟರ್-ಪೋಲೊ ಫೆನ್ಸಿಂಗ್ ರಗ್ಬಿ ಸೈಕ್ಲಿಂಗ್ ಐಸ್ ಹಾಕಿ ರೋಲರ್ ಹಾಕಿ ಮತ್ತು f1 ಮೋಟಾರ್ ರೇಸಿಂಗ್ ಜನಪ್ರಿಯ ಕ್ರೀಡೆಗಳಲ್ಲಿ ಸೇರಿವೆ, ಫ್ತ್ಬಾಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್ಲ್
