,reference,transcription
244,ನೀವು ಉತ್ತಮ ಅನುಭವಕ್ಕೆ ಹತ್ತಿರವಾಗಲು ಬಯಸಿದರೆ ನೀವು ಸಂಗೀತಕ್ಕೆ ಹತ್ತಿರವಾದ ಕ್ಯಾಂಪಿಂಗ್ ಸೈಟ್ ಅನ್ನು ಪಡೆಯಲು ಬೇಗನೆ ಹೋಗಬೇಕಾಗುತ್ತದೆ, ನಿವು ಉತ್ತಮ ಅನುಬವಕ್ಕೆ ಹತ್ತಿರವಾಗಳು ಬೈಸಿದರೆ ನಿವು ಸಂಗಿತಕ್ಕೆ ಹತ್ತಿರವಾದ ಕ್ಯಾಮ್ಪಿಂಗ್ ಸೈಟನ್ನು ಪಡೆಯಲು ಬೇಗನೆ ಹೋಗಬೇಕ ಆಗುತ್ತದೇ
245,ಆತ ಹೇಳಿದ್ದು ಸರಿ ಎಂದು ಕೆಲವರು ಭಾವಿಸಿದ್ದರೆ ಇನ್ನೂ ಕೆಲವು ಅದಕ್ಕೆ ತದ್ವಿರುದ್ದವಾಗಿದ್ದರು ಆತ ಹೇಳಿರುವುದು; ಸೌರಮಂಡಲವು ಸೂರ್ಯನನ್ನು ಸೇರಿ ಭೂಮಿಯ ಸುತ್ತಲೂ ಸುತ್ತುತ್ತದೆ ಮತ್ತು ಇತರ ನಕ್ಷತ್ರಗಳು ಸಹ ಇದರಿಂದ ಹೊರತಾಗಿಲ್ಲ, ಆತಹೇಳಿದ್ದು ಸರಿ ಎಂದು ಕೆಲವರು ಭಾವಿಸಿದ್ದರೆ ಇನ್ನು ಕೆಲವು ಅದಕ್ಕೆ ತದ್ವಿರುದ್ದವಾಗಿದ್ದರು. ಆತಹೇಳಿದ್ದು ಸವ್ರ ಮಂಡಲವು ಸೂರಿಯನನ್ನು ಸೇರಿ ಭೂಮಿಯ ಸುತ್ತಲು ಸುತ್ತುತ್ತದೆ. ಬ್ರಾಕೆಟಿನಲ್ಲಿ ಮತ್ತು ಇತರ ನಕ್ಷತ್ರಗಳು ಸಹ ಇದರಿಂದ ಹರತ್ತಾಗಿಲ್ಲ.
246,2002ರಲ್ಲಿ ಸ್ಪೋಟಿಸಿದ ನೈರಾಗೊಂಗೋ ಜ್ವಾಲಾಮುಖಿಯಿಂದ ಹರಿದ ಲಾವಾ ಗೋಮಾ ನಗರವನ್ನು ನಾಶ ಮಾಡಿತು ಅದು ಆ ನಗರದ ಬಹುತೇಕ ರಸ್ತೆಗಳನ್ನು ವಿಶೇಷವಾಗಿ ಅಲ್ಲಿನ ಟೌನ್ ಸೆಂಟರನ್ನು ಹೂತುಹಾಕಿತು, ಇರಡು ಸಾವಿರದ ಇರಡರಲ್ಲಿ ಸ್ಪೋಟಿಸಿದ ನೈರಾ ಗೋಂಗೋ ಜೋಲಾ ಮುಖಿಂದ ಹರಿದ ಲಾವಾ ಗೋಮಾ ನಗರ್ವನ್ನು ನಾಶೆ ಮಾಡಿತ್ತು. ಅದು ಆ ನಗರದ ಬಹುತೇಕ ರಸ್ತೆಗಳನ್ನು ವಿಶೇಷ್ಯ ಬಾಗಿಯಲ್ಲಿನ ಡಾಉನ್ ಸೆಂಟರನ್ನು ಹೂತು ಹಾಕಿದು.
247,ಕಳೆದ ವಾರ meti ಆಪಲ್ ಇನ್ನೂ 34 ಅಧಿಕ ಅತಿಬಿಸಿಯಾಗುವ ಘಟನೆಗಳ ಬಗ್ಗೆ ತಿಳಿಸಿದೆ ಎಂದು ಘೋಷಿಸಿತು ಇದನ್ನು ಕಂಪನಿಯು ಗಂಭೀರ-ಅಲ್ಲದ ಎಂದು ಹೇಳಿದೆ, ಕಳದವಾರ ಮೇಟಿಯಾಯಿ ಅಪ್ಪಲ್ ಇನ್ನು 34 ಅದಿಕಾತ್ತಿ ವಿಸಿಯಾಗು ಅರ್ಟನಿಗಳ ಮಗ್ಗೆ ಚಿಳಿಸಿದೆ ಎಂದು ಗೋಷಿಸಿದು. ಇದನ್ನು ಕಮ್ಪನಿಯು ಗಂಬಿರ ಅಲ್ಲದಾ ಎಂದು ಹೇಳಿದೆ.
248,ಲಿಗ್ಗಿನ್ಸ್ ಅವರು ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾಗ ತನ್ನ ಬಿಡುವಿನ ವೇಳೆಯಲ್ಲಿ ಅಕಾಲಿಕ ಹೆರಿಗೆ ನೋವಿನ ಬಗ್ಗೆ ತನಿಖೆ ನಡೆಸಲು ಪ್ರಾರಂಭಿಸಿದರು, ಲಿಗಿಂಸ್ ಅವರು ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಕೆಲಸಮಾಡುತಿದ್ದಾಗ ತನ್ನ ಬಿಡುವಿನ ವೇಳೆಯಲ್ಲಿ ಅಕಾಲಿಕ ಹೇರಿಗೆ ನೋವಿನ ಬಗ್ಗೆ ತನಿಕ ನೇಡುಸಲು ಪ್ರಾರಂಬಿಸಿದರು.
249,ತನ್ನ ಉತ್ಕೃಷ್ಟವಾದ ಕಾಲದಲ್ಲಿ ಕಡಿಮೆ ಜನಸಂಖ್ಯೆ ಇದ್ದಾಗ ಇಂದಿನಂತಹ ಸಮಸ್ಯೆ ಇರಲಿಲ್ಲ ಅವುಗಳು ಸಹಜವಾಗಿಯೇ ನಗರಗಳಲ್ಲಿ ಅಥವಾ ಕ್ಯಾಂಪಸ್ ಗಳಲ್ಲಿ ಸ್ಥಾಪಿತವಾಗಿರುತ್ತದೆ ಆಧುನಿಕ ಸಮಯದಲ್ಲಿ ನಿರ್ಮಿತವಾದ ಕಟ್ಟಡಕ್ಕಿಂತ ಹೆಚ್ಚು ಸುಲಭವಾಗಿ ತಲುಪಬಹುದಾಗಿತ್ತು, ತನ್ನ ಉತ್ಕರಷ್ಟವಾದ ಕಾಲದಲ್ಲಿ ಕಡಿಮೆ ಜನಸಂಕೆ ಇದ್ದಾಗ ಇಂದಿನಂತಹ ಸಮಸ್ಯೆ ಇರಲಿಲ್ಲಾ ಅವುಕಳು ಸಹಜವಾಗಿಯೆ ನದರಗಳಲ್ಲಿ ಅಥವಾ ಕಾಪಸ್ಕಳಲ್ಲಿ ಸ್ತಾಪಿತವಾಗಿರುತ್ತ�
250,ಸಸ್ಯ ಜನ್ಯ ಪ್ರೊಟೀನ್ ಬೇಕೆಂದರೆ ಹಸಿರೆಲೆಗಳು ಮತ್ತು ದ್ವಿದಳ ಧಾನ್ಯಗಳಿಂದ ಸುಲಭವಾಗಿ ಪಡೆಯಬಹುದು ಆದರೆ ನಮ್ಮಂಥ ಸಸ್ತನಿಗಳಿಗೆ ಬೇಯಿಸದ ಹೊರತು ಇವುಗಳನ್ನು ಅರಗಿಸಿ ಕೊಳ್ಳುವುದು ಕಷ್ಟ ಸಾಧ್ಯ, ಸಸ್ಯ ಜನ್ಯ ಪ್ರೋಟಿನ್ ಬೇಕೆಂದರೆ ಹಸಿರಿಲೆಗಳು ಮತ್ತು ದ್ವಿದಲ ದಾನ್ಯಗಳಿಂದ ಸುಲಬ್ಬವಾಗಿ ಪಡೆಯ ಬೋಹುದು ಆದರೆ ನಮ್ಮಂತ ಸಸ್ತನಿಗಳಿಗೆ ಬೇಯಿ ಸದಾಹೊರತು ಇವುಗಳನ್ನು
251,ಲಿಗ್ಗಿನ್ಸ್ ಅವರು ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾಗ ತನ್ನ ಬಿಡುವಿನ ವೇಳೆಯಲ್ಲಿ ಅಕಾಲಿಕ ಹೆರಿಗೆ ನೋವಿನ ಬಗ್ಗೆ ತನಿಖೆ ನಡೆಸಲು ಪ್ರಾರಂಭಿಸಿದರು, ಲಿಗಿಂಸ್ ಅವರು ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಕಿಲಸಮಾಡುತಿದ್ದಾಗ ತನ್ನ ಬಿಡುವಿನ ವೇಳೆಯಲ್ಲಿ ಅಕಾಲಿಕ ಹಿರಿಗೆ ನೋವಿನ ಬಗ್ಗೆ ತನಿಕೆ ನಡಸಲು ಪ್ರಾರಂಬಿಸಿದರು.
252,ಇದನ್ನು ರಾಸಾಯನಿಕದ ಪಿಹೆಚ್ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ ನೀವು ಕೆಂಪು ಎಲೆಕೋಸು ರಸವನ್ನು ಬಳಸಿಕೊಂಡು ಸೂಚಕವನ್ನು ಮಾಡಬಹುದು, ಇದನ್ನು ರಾಸಾಯನಿಕದ ಪಿಹೆಚ್ಚ ಎಂದು ಕರೆಯಲ್ಲಾಗುತ್ತದೆ. ನಿವು ಕೆಂಪುಯಲೆ ಕೂಸು ರಸವನ್ನು ಬಳಸಿಕೊಂಡು ಸೂಚುಕವನ್ನು ಮಾಡಪಹುದು.
253,ಸಮಾರಂಭವನ್ನು ಜನರು ವೀಕ್ಷಿಸಲು ಅನುವು ಮಾಡಿಕೊಡುವ ನಿಟ್ಟಿನಲ್ಲಿ ರೋಮ್‌ನ ವಿವಿಧ ಬೀದಿಗಳಲ್ಲಿ ಹಲವಾರು ದೊಡ್ಡ ದೂರದರ್ಶನ ಪರದೆಗಳನ್ನು ಸ್ಥಾಪಿಸಲಾಯಿತು, ಸಮಾರಂಬವನ್ನು ಜನರು ವಿಕ್ಷಿಸಲು ಅನುಬವ ಮಾಡಿಕುಡುವ ನಿತ್ತಿನಲ್ಲಿ ರೋಮ್ನ ವಿವಿದ ಬಿದಿಗಳಲ್ಲಿ ಹಲವಾರು ದುಡ್ಡ ದೂರದರ್ಷನ ಪರದೆಗಳನ್ನು ಸಾಪಿಸ ಲಾಯಿತು.
254,ಸಾಫ್ಟ್‌ವೇರ್ ನಲ್ಲಿ ವರ್ಚುಯಲ್ ಸ್ಕಾಫ್‍ಫೋಲ್ಡ್ ಅನ್ನು ಆಂತರಿಕಗೊಳಿಸಲಾಗಿದ್ದು  ಅವನ್ನು ಪ್ರಶ್ನಿಸಲು ಉತ್ತೇಜಿಸಲು ಮತ್ತು  ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಸ್ವತಃ ಅರ್ಥ ಮಾಡಿಕೊಳ್ಳಲು ಸಾಧ್ಯವಾಗದ ಕಾರ್ಯ ವಿಧಾನವನ್ನು ವಿವರಿಸಲು ಬಳಸಲಾಗುತ್ತದೆ, ಸಾಫ್ಟ್ವೇರ್ನಲ್ಲಿ ವರ್ಚಿಯಲ್ ಸ್ಕಾಫ್ ಫೋಳ್ಡನ್ನು ಆಂತರಿಕ ಗೊಳಿಸಲ್ಲಾಗಿತ್ತು ಅವನ್ನು ಪ್ರಶ್ಣಿಸಲ್ಲು ಉತ್ತೇಜಿಸಲ್ಲು ಮತ್ತು ವಿಧ್ಯಾರ್ತಿಗಳಿಗೆ ಸ್ವತಹ ಅರ್ಥ ಮಾಡಿಕ ಸ್ವತಹ ಅರ್ಥ ಮಾಡಿಕ
255,ಅದೇ ರೀತಿ ಷೆಂಗೆನ್ ವೀಸಾ ಹೊಂದಿದ್ದರೆ ನೀವು ಷೆಂಗೆನ್ ಸದಸ್ಯ ರಾಷ್ಟ್ರಗಳಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ವೀಸಾಗಾಗಿ ಅರ್ಜಿ ಸಲ್ಲಿಸಬೇಕಾಗಿಲ್ಲ ಇದರಿಂದಾಗಿ ನಿಮ್ಮ ಸಮಯ ಹಣ ಮತ್ತು ಕಾಗದಪತ್ರಗಳ ಸಲ್ಲಿಕೆ ಇತ್ಯಾದಿಯ ಉಳಿತಾಯವಾಗುತ್ತದೆ, ಅದೇ ರಿತಿ ಶೆಂಗೆನ್ ವಿಸಾ ಹೊಂದಿದ್ದರೆ ನಿವು ಶೆಂಗೆನ್ ಸದಸ್ಯ ರಾಶ್ರಗಳಲಿ ಪ್ರತ್ಯಕವಾಗಿ ವಿಸಾಗಾಗಿ ಅಜ್ಜಿ ಸಲಿಸಬೇಕಾಗಿಲ್ಲ. ಇದರಿಂದಾಗಿ ನಿಮ್ಮ ಸಮಯ ಹಣಾ ಮತ್ತು ಕ�
256,ಕಾರ್ಖಾನೆಯಿಂದ ಬಿಳಿಯ ಹೊಗೆ ಬರುತ್ತಿರುವುದನ್ನು ಟಿವಿಗಳಲ್ಲಿ ಬಿತ್ತರಿಸಲಾಗುತ್ತಿದೆ, ಕಾಕ್ಹನೆ ಇಂದ ಬಿಳಿಯಹೋಗೆ ಬರತ್ತಿರುವದನು ಟಿವಿಗಳಲ್ಲಿ ಬಿತ್ತರಸಿಲ ಆಗುತ್ತಿದೆ.
257,ಚಂದ್ರನ ಪ್ರಭಾವವು ಭೂಮಿಯ ಮೇಲಿನ ಉಬ್ಬರವಿಳಿತಕ್ಕೆ ಕಾರಣವಾಗುವಂತೆ ಕ್ಷೀರಪಥವು ಧನು ರಾಶಿಯ ತಾರಾಗಣದ ಮೇಲೆ ಪ್ರಭಾವ ಬೀರುತ್ತದೆ, ಚಂದ್ರನ ಪ್ರಭಾವವು ಬೂಮಿಯ ಮೇಲಿನ ಉಬ್ಬರೆವಳಿತಕ್ಕೆ ಕಾರಣವಾಗು ಅಂತೆ ಶಿರಪತವು ದನೂರಾಶಿಯ ತಾರಾಗಣದ ಮೇಲೆ ಪ್ರಭಾವ ವೇರುತ್ತದೆ.
258,ಫುಟ್ಬಾಲ್ ಬಾಸ್ಕೆಟ್‌ಬಾಲ್ ವಾಲಿಬಾಲ್ ವಾಟರ್-ಪೋಲೊ ಫೆನ್ಸಿಂಗ್ ರಗ್ಬಿ ಸೈಕ್ಲಿಂಗ್ ಐಸ್ ಹಾಕಿ ರೋಲರ್ ಹಾಕಿ ಮತ್ತು f1 ಮೋಟಾರ್ ರೇಸಿಂಗ್ ಜನಪ್ರಿಯ ಕ್ರೀಡೆಗಳಲ್ಲಿ ಸೇರಿವೆ," ಫುಟ್ಬಾಲ್, ಬಾಸ್ಕೆಟ್ಬಾಲ್, ವಾಲಿಬಾಲ್, ವಾಟರ್ ಪೋಲೋ, ಫೇಂಸಿಂಗ್, ರಗ್ಬಿ, ಸೈಕ್ಲಿಂಗ್, ಆಯ್ಸ್ ಹಾಕಿ, ರೋಳರ್ ಹಾಕಿ, ಮತ್ತು ಯಫ್ಮನ್ ಮೋಟಾ ರೇಸಿಂಗ್, ಜನಪ್ರಿ ಏಕ್ರಿಡಿಗಳಲ್ಲ"
259,ಮನೆಗೆ ಹಿಂದಿರುಗುವ ಪ್ರಯಾಣಿಕರಿಗೆ ತಾಳ್ಮೆ ಮತ್ತು ತಿಳುವಳಿಕೆ ಸಹ ಅಗತ್ಯ ಎಂದು ಜನರು ನಿರೀಕ್ಷಿಸದೆ ಇರಬಹುದು, ಮನಿಗಿ ಹಿಂದಿರುಗುವ ಪ್ರಯಾಣಿಕರಿಯೆ ತಾಳ್ಮೆ ಮತ್ತು ತಿಳುವಳಿಕೆ ಸಹದ್ ಅಗತ್ಯಾ ಎಂದು ಜನರು ನಿರಿಕ್ಷಿಸದೇ ಇರಬಹುದು.
260,ಆ ಬೇರೆ ನಾಮಾಂಕನಗಳಲ್ಲಿ ಕೆಲವು ಅತ್ಯುತ್ತಮ ಸಿನೆಮಾ ನಿರ್ದೇಶಕ ಸಿನೆಮಾಟೋಗ್ರಫಿ ವಸ್ತ್ರ ವಿನ್ಯಾಸ ಸಿನಿಮಾ ಸಂಕಲನ ಮೂಲ ಸಂಗೀತ ಪ್ರೊಡಕ್ಷನ್ ಡಿಸೈನ್ ಧ್ವನಿ ಸಂಕಲನ ಧ್ವನಿ ಮಿಶ್ರಣ ಮತ್ತು ಮೂಲ ಸ್ಕ್ರೀನ್ ಪ್ಲೇ," ಆ ಬೇರೆ ನಾಮ್ಮಾಂಕ ಗಳನಗಳಲ್ಲಿ ಕೆಲವು ಅತ್ಯುತ್ತಮ ಸಿನಿಮಾ, ನಿರ್ದೇಶುಕ ಸಿನಿಮಾಟೋಗ್ರಫಿ, ವಸ್ತ್ರ ವಿನ್ಯಾಸ, ಸಿನಿಮಾ ಸಿಂಕಲನ, ಮೂಲ ಸಂಗಿತ, ಪ್ರಡಾಕ್ಷನ್ ಡಿಸಾಯನ, ದ್"
261,ಕೆಲವೊಮ್ಮೆ ಇವು ಕುಟುಂಬಸ್ಥರು ನೆರೆಯುವ ದಟ್ಟಣೆಯ ಕಡಲತೀರಗಳಾಗಿದ್ದು ತೀರದುದ್ದಕ್ಕೂ ನಾನಾ ನಮೂನೆಯ ಮಳಿಗೆಗಳನ್ನು ಹೊಂದಿರುತ್ತವೆ ಈಜಲಿಕ್ಕೆ ಸುರಕ್ಷಿತ, ಕೆಲವಮ್ಮೆ ಇವು ಕುಟುಂಬಸ್ತರು ನಿರೆಯುವ ದಟ್ಟನೆಯ ಕಡಲತಿರಗಳಾಗಿದ್ದು ತಿರದುದ್ದಕು ನಾನಾ ನಮ್ಮುನೆಯ ಮಳಿಗೆಗಳನ್ನು ಹೊಂದಿರುತ್ತವೇ ಇಜಲಿಕೆ ಸುರಕ್ಷಿತಾ.
262,ಬಟ್ಟೆಯ ಉಷ್ಣತೆ ಅತಿ ಹೆಚ್ಚಾಗದಂತೆ ಜಾಗ್ರತೆ ವಹಿಸಿರಿ ಬಟ್ಟೆಯ ಗಾತ್ರ ಕುಗ್ಗಬಹುದು ಅಥವಾ ಕೆಲವೊಮ್ಮೆ ಸುಟ್ಟು ಹೋಗಬಹುದು, ಬಟ್ಟೆಯ ಉಷ್ಣತೆ ಅಧಿ ಹಿಚ್ಚಾಗದಂತೆ ಜಾಗರತೆ ಹೈಸಿರಿ ಬಟ್ಟೆಯ ಗಾತ್ರಕುಗ್ಗ ಬಹುದು ಅತವಾ ಕಿಲವಿಮ್ಮೆ ಸುಟ್ಟು ಹೋಗ ಬಹುದು.
263,ಕ್ಯಾಬೇಜ್ ಜ್ಯೂಸ್ ರಾಸಾಯನಿಕವು ಎಷ್ಟು ಆಸಿಡ್‌ ಹೊಂದಿದೆ ಅಥವಾ ಮೂಲ ಅಲ್ಕಲೈನ್ ವಾಗಿದೆ ಎಂಬುದನ್ನು ಆಧರಿಸಿ ಬಣ್ಣ ಬದಲಿಸುತ್ತದೆ, ಕೈಬೇಜ್ ಜೂಸ್ ರಾಸಾಯ್ ನಿಕವು ಎಸ್ಟು ಆಸಿಡ್ ಹೊಂದಿದಿ ಅಥವಾ ಮೂಲ ಆಲ್ಕಲಿನ್ ವಾಗಿದಿ ಎಂಬುದನ್ನು ಆದರಿಸಿ ಪಣ್ಣ ಬದಲಿ ಸುತ್ತದೆ.
264,ಸರಳವಾದ ಜನಪ್ರಿಯ ಭೋಜನ ವಿಶೇಷವಾಗಿ ಬೇಸಿಗೆಯಲ್ಲಿ ಪಾ ಅಂಬ್ ಒಲಿ ಅಡುಗೆ ಎಣ್ಣೆ ತಮಟೆಕಾಯಿ ಮತ್ತು ಗಿಣ್ಣು ಟ್ಯೂನ ಮೀನು ಮುಂತಾದ ಲಭ್ಯವಿರುವ ಯಾವುದೇ ಮಸಾಲೆಯೊಂದಿಗೆ ಬ್ರೆಡ್, ಸರಳವಾದ ಜನಪ್ರಿಯ ಬೋಜನ ವಿಶೇಶವಾಗಿ ಬೇಸಿಗೆ ಎಲ್ಲಿ ಪಾ ಅಂಬುಲಿ ಅಡುಗೆ ಎನ್ನೆ ತಮಟೆ ಕಾಯಿ ಮತ್ತು ಗಿನ್ನು ಟೂನಾ ಮಿನು ಮುಂತಾದ ಲಭ್ಯ ವಿರುವ ಯಾವುದೇ ಮಸಾಲೆ ಯುಂದಿಗ�
265,"ಆಡುಗಳನ್ನು ಸುಮಾರು 10,000 ವರ್ಷಗಳ ಹಿಂದೆ ಇರಾನ್ ನ ಝಾಗ್ರೋಸ್ ಮೌಂಟೇನ್ ನಲ್ಲಿ ಮೊದಲ ಬಾರಿಗೆ ಸಾಕಲು ಪಳಗಿಸಲಾಯಿತು ಎಂದು ತಿಳಿದು ಬರುತ್ತದೆ", ಆಡುಗಳನ್ನು ಸುಮಾರು ಹತ್ತು ಸಾವಿರ ವರ್ಷಗಳ ಹಿಂದೆ ಇರನ್ನ ಜಗ್ರೋಸಾ ಮೋಂಟೆನ್ನಲ್ಲಿ ಮುದಲ ಬಾರಿಗ್ಗೆ ಸಾಕಲು ಪಳಗಿಸಲ್ಲಾಯಿತು ಇಂದು ತಿಳಿದು ಬರುತ್ತದೆ.
266,ಸುಂದರ್‌ಬನ್ಸ್ ವಿಶ್ವದ ಅತಿದೊಡ್ಡ ಕರಾವಳಿ ಮ್ಯಾಂಗ್ರೋವ್ ಬೆಲ್ಟ್ ಆಗಿದ್ದು ಕರಾವಳಿಯಿಂದ ಬಾಂಗ್ಲಾದೇಶ ಮತ್ತು ಭಾರತದ ಒಳನಾಡಿನವರೆಗೆ 80 ಕಿಲೋಮೀಟರ್ 50 ಮೈಲಿ ವಿಸ್ತರಿಸಿದೆ, ಸುಂದರ್ಬಂಸ್ ವಿಷ್ವದ ಅಧಿದೊಡ್ಡ ಕರಾವಳಿ ಮೈಂಗ್ರೋ ಬೆಲ್ಟಾಗಿದ್ದು ಕರಾವಳಿಯಿಂದ ಬಾಂಗ್ಲಾದೇಶಾ ಮತ್ತು ಬಾರತದ ಉಳನಾಡಿನ ವರಗೆ 80 ಕಿಲೋಮಿಟರ್ ಇಂದರೆ 50 ಮೈಲಿ ವಿಷ್ತರಿ
267,ಅತಿಥಿಗಳನ್ನು ಉತ್ತಮ ಮೂಡ್‌ನಲ್ಲಿಡಲು ಮತ್ತು ಸ್ಥಳದಲ್ಲೇ ಅವರನ್ನು ಇರಿಸಿಕೊಳ್ಳಲು ಇವರು ಸಾಮಾನ್ಯವಾಗಿ ವಿಶೇಷ ಆಹಾರ ಪಾನೀಯ ಮತ್ತು ಮನರಂಜನೆಯನ್ನು ಒದಗಿಸಿ ಅತಿಥಿಗಳನ್ನು ಉತ್ತಮ ಮೂಡ್‌ನಲ್ಲಿಡಲು ಮತ್ತು ಸ್ಥಳದಲ್ಲೇ ಅವರನ್ನು ಇರಿಸಿಕೊಳ್ಳುತ್ತಾರೆ, ಅತಿತಿಗಳನು ಉತ್ತಮ ಮೂಡ್ಣಲ್ಲಿಡಲು ಮತ್ತು ಸ್ತಳದಲ್ಲೇ ಅವರನ್ನು ಇರಿಸಿಕೊಳ್ಳಲು ಇವರು ಸಾಮಾಣ್ಯವಾಗಿ ವಿಷೇಷ ಆಹಾರ ಪಾನಿಯ ಮತ್ತು ಮನರಂಜನೆಯನ್ನು ಅದಗಿಸಿ ಅತಿತಿಗ
268,ಒದ್ದೆ ಬಟ್ಟೆಯನ್ನು ಇಸ್ತ್ರಿ ಮಾಡುವುದರಿಂದ ಒಣಗಲು ಸಹಾಯವಾಗುತ್ತದೆ. ಹಲವು ಹೋಟೆಲ್‌ಗಳು ಇಸ್ತ್ರಿ ಮತ್ತು ಇಸ್ತ್ರಿ ಬೋರ್ಡ್‌ಗಳನ್ನು ಹೊಂದಿವೆ ಮತ್ತು ಕೋಣೆಯಲ್ಲಿ 1 ಅನ್ನು ಬಾಡಿಗೆಗೆ ಪಡೆಯಬಹುದು, ಉದ್ದೆ ಬಟ್ಟೆಯನ್ನು ಇಸ್ತ್ರಿ ಮಾಡುವದರಿಂದ ಒಣಗಳು ಸಹಾಯವ ಆಗುತ್ತದೆ ಹಲವು ಹೋಟೆಲ್ಗಳು ಇಸ್ತ್ರಿ ಮತ್ತು ಇಸ್ತ್ರಿ ಬೋರ್ಡಗಳನ್ನು ಹೊಂದಿವೇ ಮತ್ತು ಕೋಣೆಯಲ್ಲಿ ಒಂದನ್ನ
269,ಮಧ್ಯಯುಗದ ಕೊನೆಯಲ್ಲಿ ಪಶ್ಚಿಮ ಯುರೋಪ್ ಪ್ರಾಂತ್ಯವು ತನ್ನದೇ ಆದ ಶೈಲಿಯನ್ನು ಅಭಿವೃದ್ಧಿಪಡಿಸಲು ಪ್ರಾರಂಭಿಸಿತು ಧರ್ಮಯುದ್ಧದ ಪರಿಣಾಮವಾಗಿ ಜನರು ಬಟ್ಟೆಗಳನ್ನು ಧರಿಸಲು ಗುಂಡಿಗಳನ್ನು ಬಳಸಲು ಪ್ರಾರಂಭಿಸಿದ್ದು ಆ ಕಾಲದ ಅತಿದೊಡ್ಡ ಬೆಳವಣಿಗೆಗಳಲ್ಲೊಂದು, ಮದ್ಯವಗದ ಕೊನೆಯಲ್ಲಿ ಪಸ್ಚಿಮ ಯೂರೋಪ್ ಪ್ರಾಂತ್ಯವು ತನ್ನದೆಯಾದ ಶೇಯಿಯನ್ನು ಅಗುಯುವ್ರುದ್ಧಿ ಪಡಿಸಲು ಪ್ರಾರಂಬಿಸಿದು. ಧರ್ಮೈ ಉದ್ದದ ಪರಿನಾಮವಾಗಿ ಜಲರು ಬಟ್ಟಗಳನ್ನು ಜರಿಸಲು ಗುಂಡಿಗಳನ್ನು ಬಳಸಲು ಪ್ರಾರಂಬಿಸಿದು ಆ ಕಾಲದ ಅತಿ ದೋಟ್ಟ ಬೆಳವಾಣಗೆಗಳಲ್ಲು ಲುಂದು.
270,ಹಾಂಗ್ ಕಾಂಗ್ ಸ್ಕೈಲೈನ್ ಅನ್ನು ನಿರ್ಮಿಸುವ ಕಟ್ಟಡಗಳ ಮೆರವಣಿಗೆಯನ್ನು ಮಿನುಗುವ ಬಾರ್ ಗ್ರಾಫ್‌ಗೆ ಹೋಲಿಸಲಾಗುತ್ತದೆ ಮತ್ತು ವಿಕ್ಟೋರಿಯಾ ಬಂದರಿನ ನೀರು ಅದನ್ನು ಸ್ಪಷ್ಟಪಡಿಸುತ್ತದೆ," ಹಾಂಕಾಂಗ್ ಸ್ಕೈಲೆಯನ್ನನ್ನು ನಿರ್ಮಿಸುವ ಕಟ್ಟರಡರಲಗ ಮಿರವಣಿಕಿ ಎನ್ನು ಮಿನಗುವ ಬಾರ್ ಗ್ರಾಫ್ಕಿ ಹೋಳಿ ಸಲಾಗುತ್ತದೆ, ಮತ್ತು ವಿಕ್ಟೊರಿಯ ಬಂದರೆನು ನಿರು ಅದನ್ನು ಸ್�"
271,ಕಡಿಮೆ ಒತ್ತಡ ಅಸ್ತಿತ್ವದ ಚೈತನ್ಯವು ಬಲವಾಗಿರುತ್ತದೆ ಪ್ರತಿಯೊಬ್ಬರಿಗೂ ಸಂಪೂರ್ಣ ಶಾಂತಿ ಮತ್ತು ಸಂತೃಪ್ತಿಯನ್ನು ಕಂಡುಹಿಡಿಯುವ ಸಾಮರ್ಥ್ಯವಿದೆ, ಕಡಿಮೇ ವತ್ತಡ ಅಸ್ತಿತ್ವದ ಚೈತನ್ಯವು ಬಲವಾಗಿರುತ್ತದೆ. ಪ್ರತಿಯೋಬ್ಬರಿಗು ಸಂಪೂರಣ ಶಾಂತಿ ಮತ್ತು ಸಂತ್ರುಪ್ತಿಯನ್ನು ಕಂಡುವಿಡಿವ ಸಾಮಾರ್ಥಿವಿದೆ.
